question,answer_2022_08_22,answer_2022_08_25,similarity_score,length_diff,similarity_category
tfe,"📚 ¿Podrías especificar qué información necesitas sobre el Trabajo Fin de Estudios? ¿Te gustaría saber sobre los requisitos, el proceso de presentación o algún otro aspecto en particular? Estoy aquí para ayudarte.","📚 ¿Podrías especificar qué aspecto del Trabajo Fin de Estudios te interesa? ¿Buscas información sobre el proceso de presentación, requisitos específicos, o algo más relacionado con el TFE? Estoy aquí para ayudarte con cualquier duda que tengas.",0.8991228070175439,32,Very High (0.8-1.0)
el word power point hay alguna clave?,"🔑 ¿Podrías aclarar a qué tipo de 'clave' te refieres? ¿Estás buscando información sobre cómo acceder a Word y PowerPoint a través de tu cuenta de Office 365, o necesitas ayuda con algo específico dentro de esos programas? Estoy aquí para ayudarte con cualquier duda que tengas.",🔑 ¿Podrías aclarar a qué tipo de 'clave' te refieres? ¿Estás preguntando sobre el acceso a tu cuenta de Office 365 o sobre alguna funcionalidad específica en Word o PowerPoint? Estoy aquí para ayudarte con cualquier duda que tengas.,0.899803536345776,45,Very High (0.8-1.0)
exámenes,"📅 Los exámenes programados son los siguientes: 

- **La Formación Histórica de la Cultura Jurídica Europea**: 

  - Fecha: 5 de septiembre de 2025 

  - Hora: 17:00 

  - Duración: 125 minutos 

  - Ciudad: Madrid (PRESENCIAL) 

  - Hotel: ILUNION SUITES MADRID, C/López de Hoyos, 143 · 28002 Madrid. 



- **Derecho Romano Privado**: 

  - Fecha: 5 de septiembre de 2025 

  - Hora: 19:30 

  - Duración: 125 minutos 

  - Ciudad: Madrid (PRESENCIAL) 

  - Hotel: ILUNION SUITES MADRID, C/López de Hoyos, 143 · 28002 Madrid. 



¿Hay algo más en lo que pueda ayudarte?","📅 Los exámenes programados son:  



- 5111000004.- La Formación Histórica de la Cultura Jurídica Europea:  

  - Fecha del Examen: 5 de septiembre de 2025  

  - Hora de Inicio: 17:00  

  - Duración: 125 minutos  

  - Ciudad: Madrid PRESENCIAL  

  - Hotel: ILUNION SUITES MADRID*  

  - Dirección: C/López de Hoyos, 143 · 28002 Madrid  



- 5111000003.- Derecho Romano Privado:  

  - Fecha del Examen: 5 de septiembre de 2025  

  - Hora de Inicio: 19:30  

  - Duración: 125 minutos  

  - Ciudad: Madrid PRESENCIAL  

  - Hotel: ILUNION SUITES MADRID*  

  - Dirección: C/López de Hoyos, 143 · 28002 Madrid. ¿Hay algo más en lo que pueda ayudarte?",0.9003267973856209,86,Very High (0.8-1.0)
mis prácticas,"📚 ¿Podrías especificar qué aspecto de 'mis prácticas' te interesa? ¿Buscas información sobre la solicitud, requisitos, o detalles sobre las prácticas extracurriculares? Estoy aquí para ayudarte con cualquier duda que tengas.","📚 ¿Podrías especificar qué aspecto de 'Mis prácticas' te gustaría conocer? ¿Estás interesado en los requisitos, el proceso de solicitud, o quizás en las competencias que debes cumplir? Estoy aquí para ayudarte con cualquier duda que tengas.",0.9008620689655172,16,Very High (0.8-1.0)
fecha de examenes,📅 ¿Te refieres a las fechas de inscripción para los exámenes o a las fechas específicas en las que se realizarán? Puedo ayudarte con información sobre ambos aspectos si me das un poco más de detalle.,📅 ¿Te refieres a las fechas específicas de los exámenes o estás interesado en cómo cambiar las fechas o inscribirte? Estoy aquí para ayudarte con cualquier duda que tengas sobre el proceso.,0.9020618556701031,10,Very High (0.8-1.0)
ya lo hago asi y no me funciona,"📞 ¿Podrías darme más detalles sobre qué es lo que estás intentando hacer y qué problemas estás enfrentando? Así podré ayudarte mejor, ya sea con el acceso a exámenes o con la atención técnica.",📞 ¿Podrías darme más detalles sobre qué es lo que no te funciona? ¿Estás teniendo problemas para acceder a un examen o necesitas ayuda con el contacto a atención técnica? Estoy aquí para ayudarte.,0.9020618556701031,4,Very High (0.8-1.0)
no puedo acceder a las asignaturas desde el movil,"📱 ¿Podrías darme más detalles sobre el problema que estás experimentando? ¿Es un problema técnico al intentar acceder, o crees que podría estar relacionado con la configuración de tus asignaturas? Estoy aquí para ayudarte a resolverlo.",📱 ¿Podrías darme más detalles sobre el problema que estás experimentando? ¿Te refieres a que no puedes acceder a las asignaturas en el navegador del móvil o hay algún error específico que aparece? Estoy aquí para ayudarte a resolverlo.,0.902127659574468,0,Very High (0.8-1.0)
descargar microsof office,💻 ¿Te refieres a descargar el software completo de Microsoft Office o a acceder a Office 365? Puedo proporcionarte más información sobre ambos aspectos si lo necesitas.,💻 ¿Te refieres a descargar el software de Microsoft Office para instalarlo en tu computadora o a acceder a Office 365 en línea? Puedo ayudarte con información sobre ambos aspectos.,0.9022988505747126,12,Very High (0.8-1.0)
"buenas, no encuentro las grabaciones del seminario de coach e inteligencia emocional",📹 Puedes revisar las grabaciones de las clases en el apartado Grabaciones de la asignatura correspondiente. Allí podrás encontrar las sesiones grabadas y descargarlas si lo deseas. ¿Hay algo más en lo que pueda ayudarte?,"📹 Puedes revisar las grabaciones de las clases en directo en el apartado Grabaciones de la asignatura correspondiente. Si no encuentras lo que buscas, asegúrate de filtrar por las más recientes. ¿Hay algo más en lo que pueda ayudarte?",0.9030837004405287,14,Very High (0.8-1.0)
donde esta la encuesta de satisfaccion,"📊 Las encuestas de satisfacción aparecerán en una ventana emergente en el campus durante el curso. Además, en las primeras semanas, tendrás acceso a una encuesta inicial. Si no la ves, prueba a borrar cookies e historial. ¿Hay algo más en lo que pueda ayudarte?","📊 La encuesta de satisfacción aparecerá en una ventana emergente en el campus durante el curso. Si no la ves, intenta borrar cookies e historial y accede de nuevo al aula correspondiente. ¿Hay algo más en lo que pueda ayudarte?",0.9057377049180327,34,Very High (0.8-1.0)
en primero de logopedia hay practicas?,📚 Las prácticas pueden variar según la titulación y el año. Te recomiendo que contactes a tu mentor/a para obtener información específica sobre las prácticas en el primer año de logopedia. ¿Hay algo más en lo que pueda ayudarte?,"📚 Para obtener información específica sobre las prácticas en el grado de logopedia, te recomiendo que contactes a tu mentor/a. Ellos podrán proporcionarte detalles sobre las prácticas disponibles en tu programa. ¿Hay algo más en lo que pueda ayudarte?",0.906054279749478,23,Very High (0.8-1.0)
como puedo descargarme el paquete office,"📚 Durante tu estancia como estudiante de UNIR, tendrás habilitada una cuenta de correo online de Office 365 desde la que podrás utilizar Word Online, Excel y otras herramientas. Accede a tu cuenta desde https://portal.office.com/ con el usuario y contraseña que se te proporcionó en el correo de bienvenida. Si necesitas más ayuda, no dudes en contactar a tu mentor/a. ¿Hay algo más en lo que pueda ayudarte?","📚 Para descargar el paquete Office, primero accede a tu cuenta de Office 365 en https://portal.office.com/ con el usuario y contraseña que se te proporcionó en el correo de bienvenida. Desde allí, podrás descargar las aplicaciones de Office que necesites. Si tienes alguna dificultad, no dudes en contactar a tu mentor/a para que te ayude. ¿Hay algo más en lo que pueda ayudarte?",0.9072426937738246,29,Very High (0.8-1.0)
porque no va el campus nunca desde el móvil?,📱 ¿Podrías darme más detalles sobre el problema que estás experimentando? ¿Te refieres a que no puedes acceder en absoluto o hay alguna funcionalidad específica que no está funcionando? Estoy aquí para ayudarte con cualquier duda que tengas.,"📱 ¿Podrías darme más detalles sobre el problema que estás experimentando al intentar acceder al campus desde tu móvil? ¿Te refieres a dificultades para cargar el sitio, o hay alguna funcionalidad específica que no está funcionando? Estoy aquí para ayudarte.",0.9076305220883534,16,Very High (0.8-1.0)
donde puedo encontrar los tests,"📚 ¿Te refieres a los tests dentro de las asignaturas o a los exámenes online? Si necesitas más información sobre cómo acceder a ellos o sobre algún aspecto específico, estaré encantado de ayudarte.",📚 ¿Te refieres a los tests dentro de las asignaturas o a los exámenes online? Puedo proporcionarte más información sobre cómo acceder a ellos o sobre el proceso de inscripción si lo necesitas.,0.910025706940874,5,Very High (0.8-1.0)
prueba de conectividad,"🔧 ¿Podrías especificar qué información necesitas sobre la prueba de conectividad? ¿Estás interesado en cómo realizarla, cuándo hacerla o qué requisitos necesitas cumplir? Estoy aquí para ayudarte con cualquier duda que tengas.","🔧 ¿Podrías especificar qué aspecto de la 'prueba de conectividad' te interesa? ¿Buscas información sobre cómo realizarla, cuándo hacerla o qué hacer en caso de problemas durante el examen? Estoy aquí para ayudarte con cualquier duda que tengas.",0.9106382978723404,18,Very High (0.8-1.0)
como puedo ver la contrasenyade mi usuario,"🔑 ¿Te refieres a cómo restablecer tu contraseña en lugar de verla? Si necesitas ayuda con el proceso de recuperación de contraseña, puedo proporcionarte más detalles sobre eso.","🔑 ¿Te refieres a cómo restablecer tu contraseña en lugar de verla? Si necesitas ayuda para recuperar tu contraseña, puedo proporcionarte los pasos necesarios para hacerlo.",0.9106628242074928,5,Very High (0.8-1.0)
"si yo saco un 4,5 en la asignatura puedo estar aprobada?","📚 ¿Podrías aclarar si te refieres a la nota final de la asignatura o a la nota del examen? Además, ¿te gustaría saber más sobre cómo se calcula la nota final o los criterios de evaluación específicos de tu asignatura? Estoy aquí para ayudarte.","📚 ¿Podrías aclarar si te refieres a la nota final de la asignatura o a la nota del examen? Además, si tienes dudas sobre el método de evaluación específico de tu asignatura, te recomendaría consultar a tu mentor/a para obtener información más precisa.",0.9109311740890689,8,Very High (0.8-1.0)
me falta una asignatura,"📚 ¿Podrías aclarar un poco más sobre tu situación? ¿Te refieres a una asignatura que has suspendido, que no has podido cursar, o necesitas información sobre cómo completar tu plan de estudios? Estoy aquí para ayudarte con cualquier duda que tengas.","📚 ¿Podrías darme más detalles sobre tu situación? ¿Te refieres a que no has aprobado una asignatura, o necesitas información sobre cómo inscribirte en una nueva? Estoy aquí para ayudarte con cualquier duda que tengas.",0.9118279569892473,31,Very High (0.8-1.0)
fecha inicio segundo cuatrimestre,"📅 Puedes consultar el Calendario Académico con todas las fechas relevantes del curso, incluyendo el inicio del segundo cuatrimestre, desde el apartado Archivos o Documentación del Aula de Información General. ¿Hay algo más en lo que pueda ayudarte?",📅 Puedes consultar y descargar el Calendario Académico con todas las fechas relevantes del curso desde el apartado (Archivos o Documentación) del Aula de Información General. ¿Hay algo más en lo que pueda ayudarte?,0.9134199134199135,34,Very High (0.8-1.0)
"buenos días, estoy teniendo problemas para rellenar la información de ""mis prácticas"" me dice que""debo agregar por lo menos un día al calendario"" y ya no le he hecho y no lo detecta...",🛠️ ¿Podrías darme más detalles sobre cómo estás intentando agregar el día al calendario? ¿Has seguido todos los pasos indicados en la guía de prácticas? Estoy aquí para ayudarte a resolver este problema.,🛠️ ¿Podrías darme más detalles sobre cómo estás intentando agregar la información al calendario? ¿Has seguido todos los pasos necesarios para completar la sección de 'Mis prácticas'? Estoy aquí para ayudarte a resolverlo.,0.9150943396226415,18,Very High (0.8-1.0)
